"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","tag","transcript_id","transcript_type","transcript_name","exon_number","exon_id","transcript_support_level","havana_transcript","hgnc_id","havana_gene","ont","protein_id","ccdsid","artif_dupl"
"chr17",8287763,8295343,7581,"-","HAVANA","transcript",NA,NA,"ENSG00000125434.11","protein_coding","SLC25A35","2","CCDS","ENST00000579192.5","protein_coding","SLC25A35-203",NA,NA,"1","OTTHUMT00000442141.1","HGNC:31921","OTTHUMG00000178480.3",NA,"ENSP00000462395.1","CCDS11138.1",NA
"chr17",8287764,8294852,7089,"-","HAVANA","transcript",NA,NA,"ENSG00000125434.11","protein_coding","SLC25A35","2","CCDS","ENST00000380067.6","protein_coding","SLC25A35-201",NA,NA,"2","OTTHUMT00000442142.1","HGNC:31921","OTTHUMG00000178480.3",NA,"ENSP00000369407.2","CCDS11138.1",NA
"chr17",8288861,8294838,5978,"-","HAVANA","transcript",NA,NA,"ENSG00000125434.11","protein_coding","SLC25A35","2","CCDS","ENST00000580340.5","protein_coding","SLC25A35-205",NA,NA,"1","OTTHUMT00000442144.1","HGNC:31921","OTTHUMG00000178480.3",NA,"ENSP00000464071.1","CCDS11138.1",NA
"chr17",8290061,8295400,5340,"-","HAVANA","transcript",NA,NA,"ENSG00000125434.11","protein_coding","SLC25A35","2","CCDS","ENST00000577745.2","protein_coding","SLC25A35-202",NA,NA,"1","OTTHUMT00000442146.2","HGNC:31921","OTTHUMG00000178480.3",NA,"ENSP00000464231.1","CCDS82067.1",NA
"chr17",10672474,10697533,25060,"-","HAVANA","transcript",NA,NA,"ENSG00000133028.12","protein_coding","SCO1","2","CCDS","ENST00000255390.10","protein_coding","SCO1-201",NA,NA,"1","OTTHUMT00000252729.5","HGNC:10603","OTTHUMG00000130364.9",NA,"ENSP00000255390.5","CCDS11158.1",NA
"chr17",12991612,13018027,26416,"-","HAVANA","transcript",NA,NA,"ENSG00000006744.19","protein_coding","ELAC2","2","CCDS","ENST00000338034.9","protein_coding","ELAC2-201",NA,NA,"1","OTTHUMT00000129934.6","HGNC:14198","OTTHUMG00000058764.16",NA,"ENSP00000337445.4","CCDS11164.1",NA
"chr17",12992392,13018021,25630,"-","HAVANA","transcript",NA,NA,"ENSG00000006744.19","protein_coding","ELAC2","2","GENCODE_Primary","ENST00000395962.6","protein_coding","ELAC2-202",NA,NA,"2","OTTHUMT00000129935.2","HGNC:14198","OTTHUMG00000058764.16",NA,"ENSP00000379291.1",NA,NA
"chr17",12992560,13017999,25440,"-","HAVANA","transcript",NA,NA,"ENSG00000006744.19","protein_coding","ELAC2","2","CCDS","ENST00000426905.7","protein_coding","ELAC2-203",NA,NA,"2","OTTHUMT00000441600.1","HGNC:14198","OTTHUMG00000058764.16",NA,"ENSP00000405223.3","CCDS54093.1",NA
"chr17",12992611,13013239,20629,"-","HAVANA","transcript",NA,NA,"ENSG00000006744.19","protein_coding","ELAC2","2","cds_start_NF","ENST00000584650.5","protein_coding","ELAC2-218",NA,NA,"2","OTTHUMT00000441601.3","HGNC:14198","OTTHUMG00000058764.16",NA,"ENSP00000463740.2",NA,NA
"chr17",14069496,14077322,7827,"+","HAVANA","transcript",NA,NA,"ENSG00000006695.12","protein_coding","COX10","2","GENCODE_Primary","ENST00000429152.6","protein_coding","COX10-202",NA,NA,"2","OTTHUMT00000130004.2","HGNC:2260","OTTHUMG00000058814.4",NA,"ENSP00000397750.2",NA,NA
"chr17",14069504,14208677,139174,"+","HAVANA","transcript",NA,NA,"ENSG00000006695.12","protein_coding","COX10","2","CCDS","ENST00000261643.8","protein_coding","COX10-201",NA,NA,"1","OTTHUMT00000130003.3","HGNC:2260","OTTHUMG00000058814.4",NA,"ENSP00000261643.3","CCDS11166.1",NA
"chr17",15999824,16029404,29581,"+","HAVANA","transcript",NA,NA,"ENSG00000011295.16","protein_coding","TTC19","2","CCDS","ENST00000261647.10","protein_coding","TTC19-201",NA,NA,"1","OTTHUMT00000131725.7","HGNC:26006","OTTHUMG00000059306.11",NA,"ENSP00000261647.5","CCDS11174.2",NA
"chr17",16025152,16027080,1929,"+","HAVANA","transcript",NA,NA,"ENSG00000011295.16","protein_coding","TTC19","2","cds_start_NF","ENST00000578103.1","protein_coding","TTC19-209",NA,NA,"1","OTTHUMT00000444702.2","HGNC:26006","OTTHUMG00000059306.11",NA,"ENSP00000468372.1",NA,NA
"chr17",17200995,17206333,5339,"-","HAVANA","transcript",NA,NA,"ENSG00000179598.6","protein_coding","PLD6","2","CCDS","ENST00000321560.4","protein_coding","PLD6-201",NA,NA,"1","OTTHUMT00000131600.3","HGNC:30447","OTTHUMG00000059278.3",NA,"ENSP00000317177.3","CCDS11182.1",NA
"chr17",17303335,17347661,44327,"+","ENSEMBL","transcript",NA,NA,"ENSG00000205309.14","protein_coding","NT5M","3","GENCODE_Primary","ENST00000616989.1","protein_coding","NT5M-207",NA,NA,"1",NA,"HGNC:15769","OTTHUMG00000059277.4",NA,"ENSP00000481269.1",NA,NA
"chr17",17303373,17347663,44291,"+","HAVANA","transcript",NA,NA,"ENSG00000205309.14","protein_coding","NT5M","2","CCDS","ENST00000389022.9","protein_coding","NT5M-201",NA,NA,"1","OTTHUMT00000446045.2","HGNC:15769","OTTHUMG00000059277.4",NA,"ENSP00000373674.4","CCDS32581.1",NA
"chr17",18018021,18039168,21148,"-","HAVANA","transcript",NA,NA,"ENSG00000171953.16","protein_coding","ATPAF2","2","CCDS","ENST00000474627.8","protein_coding","ATPAF2-206",NA,NA,"1","OTTHUMT00000131934.4","HGNC:18802","OTTHUMG00000059354.10",NA,"ENSP00000417190.2","CCDS32585.1",NA
"chr17",18260597,18266204,5608,"+","HAVANA","transcript",NA,NA,"ENSG00000177427.13","protein_coding","MIEF2","2","CCDS","ENST00000395704.8","protein_coding","MIEF2-203",NA,NA,"2","OTTHUMT00000132061.2","HGNC:17920","OTTHUMG00000059392.5",NA,"ENSP00000379056.4","CCDS45625.1",NA
"chr17",18260662,18266552,5891,"+","HAVANA","transcript",NA,NA,"ENSG00000177427.13","protein_coding","MIEF2","2","CCDS","ENST00000323019.9","protein_coding","MIEF2-201",NA,NA,"2","OTTHUMT00000132060.3","HGNC:17920","OTTHUMG00000059392.5",NA,"ENSP00000323591.4","CCDS11193.1",NA
"chr17",18261110,18265781,4672,"+","HAVANA","transcript",NA,NA,"ENSG00000177427.13","protein_coding","MIEF2","2","CCDS","ENST00000395706.2","protein_coding","MIEF2-204",NA,NA,"1","OTTHUMT00000132062.1","HGNC:17920","OTTHUMG00000059392.5",NA,"ENSP00000379057.2","CCDS45624.1",NA
"chr17",18271428,18314994,43567,"-","HAVANA","transcript",NA,NA,"ENSG00000177302.16","protein_coding","TOP3A","2","CCDS","ENST00000321105.10","protein_coding","TOP3A-201",NA,NA,"1","OTTHUMT00000132052.3","HGNC:11992","OTTHUMG00000059391.8",NA,"ENSP00000321636.5","CCDS11194.1",NA
"chr17",18274804,18314703,39900,"-","HAVANA","transcript",NA,NA,"ENSG00000177302.16","protein_coding","TOP3A","2","cds_end_NF","ENST00000580095.5","protein_coding","TOP3A-208",NA,NA,"1","OTTHUMT00000448451.2","HGNC:11992","OTTHUMG00000059391.8",NA,"ENSP00000462790.1",NA,NA
"chr17",19648751,19677596,28846,"+","HAVANA","transcript",NA,NA,"ENSG00000072210.19","protein_coding","ALDH3A2","2","CCDS","ENST00000176643.11","protein_coding","ALDH3A2-201",NA,NA,"1","OTTHUMT00000132268.2","HGNC:403","OTTHUMG00000059471.22",NA,"ENSP00000176643.6","CCDS11210.1",NA
"chr17",19648751,19677596,28846,"+","HAVANA","transcript",NA,NA,"ENSG00000072210.19","protein_coding","ALDH3A2","2","CCDS","ENST00000339618.8","protein_coding","ALDH3A2-202",NA,NA,"1","OTTHUMT00000132269.1","HGNC:403","OTTHUMG00000059471.22",NA,"ENSP00000345774.4","CCDS32589.1",NA
"chr17",19656402,19661442,5041,"+","HAVANA","transcript",NA,NA,"ENSG00000072210.19","protein_coding","ALDH3A2","2","cds_start_NF","ENST00000571537.1","protein_coding","ALDH3A2-209",NA,NA,"2","OTTHUMT00000441024.1","HGNC:403","OTTHUMG00000059471.22",NA,"ENSP00000458942.1",NA,NA
"chr17",19904302,19977828,73527,"-","HAVANA","transcript",NA,NA,"ENSG00000108599.15","protein_coding","AKAP10","2","CCDS","ENST00000225737.11","protein_coding","AKAP10-201",NA,NA,"1","OTTHUMT00000132380.3","HGNC:368","OTTHUMG00000059515.9",NA,"ENSP00000225737.6","CCDS11214.1",NA
"chr17",21126964,21191420,64457,"+","HAVANA","transcript",NA,NA,"ENSG00000109016.18","protein_coding","DHRS7B","2","CCDS","ENST00000395511.8","protein_coding","DHRS7B-202",NA,NA,"1","OTTHUMT00000444066.3","HGNC:24547","OTTHUMG00000178944.7",NA,"ENSP00000378887.3","CCDS11215.1",NA
"chr17",21197954,21214161,16208,"-","HAVANA","transcript",NA,NA,"ENSG00000178307.10","protein_coding","TMEM11","2","CCDS","ENST00000317635.6","protein_coding","TMEM11-201",NA,NA,"1","OTTHUMT00000444150.2","HGNC:16823","OTTHUMG00000178971.3",NA,"ENSP00000319992.6","CCDS11216.1",NA
"chr17",27878358,27893359,15002,"-","HAVANA","transcript",NA,NA,"ENSG00000232859.10","protein_coding","LYRM9","2","GENCODE_Primary","ENST00000460380.6","protein_coding","LYRM9-203",NA,NA,"2","OTTHUMT00000256295.4","HGNC:27314","OTTHUMG00000132829.10",NA,"ENSP00000464378.1",NA,NA
"chr17",27878358,27893365,15008,"-","HAVANA","transcript",NA,NA,"ENSG00000232859.10","protein_coding","LYRM9","2","CCDS","ENST00000379102.8","protein_coding","LYRM9-201",NA,NA,"2","OTTHUMT00000370714.1","HGNC:27314","OTTHUMG00000132829.10",NA,"ENSP00000368396.3","CCDS45631.1",NA
"chr17",28346633,28357527,10895,"-","HAVANA","transcript",NA,NA,"ENSG00000004142.12","protein_coding","POLDIP2","2","CCDS","ENST00000540200.6","protein_coding","POLDIP2-201",NA,NA,"1","OTTHUMT00000446163.5","HGNC:23781","OTTHUMG00000132065.9",NA,"ENSP00000475924.2","CCDS74018.1",NA
"chr17",28347661,28357463,9803,"-","HAVANA","transcript",NA,NA,"ENSG00000004142.12","protein_coding","POLDIP2","2","CCDS","ENST00000618887.2","protein_coding","POLDIP2-202",NA,NA,"2","OTTHUMT00000477023.2","HGNC:23781","OTTHUMG00000132065.9",NA,"ENSP00000477665.2","CCDS76978.1",NA
"chr17",28855016,28861061,6046,"+","HAVANA","transcript",NA,NA,"ENSG00000132591.12","protein_coding","ERAL1","2","CCDS","ENST00000254928.10","protein_coding","ERAL1-201",NA,NA,"1","OTTHUMT00000255937.3","HGNC:3424","OTTHUMG00000132675.5",NA,"ENSP00000254928.5","CCDS11244.1",NA
"chr17",30898986,30906235,7250,"-","HAVANA","transcript",NA,NA,"ENSG00000172171.11","protein_coding","TEFM","2","GENCODE_Primary","ENST00000580840.1","protein_coding","TEFM-204",NA,NA,"1","OTTHUMT00000444500.1","HGNC:26223","OTTHUMG00000179029.2",NA,"ENSP00000462973.1",NA,NA
"chr17",30898986,30906238,7253,"-","HAVANA","transcript",NA,NA,"ENSG00000172171.11","protein_coding","TEFM","2","CCDS","ENST00000581216.6","protein_coding","TEFM-205",NA,NA,"1","OTTHUMT00000444498.2","HGNC:26223","OTTHUMG00000179029.2",NA,"ENSP00000462963.1","CCDS42291.1",NA
"chr17",32142454,32225770,83317,"+","HAVANA","transcript",NA,NA,"ENSG00000126858.19","protein_coding","RHOT1","2","CCDS","ENST00000333942.10","protein_coding","RHOT1-201",NA,NA,"1","OTTHUMT00000447097.1","HGNC:21168","OTTHUMG00000179564.6",NA,"ENSP00000334724.6","CCDS32612.1",NA
"chr17",32142466,32225727,83262,"+","HAVANA","transcript",NA,NA,"ENSG00000126858.19","protein_coding","RHOT1","2","CCDS","ENST00000358365.7","protein_coding","RHOT1-203",NA,NA,"1","OTTHUMT00000447098.1","HGNC:21168","OTTHUMG00000179564.6",NA,"ENSP00000351132.3","CCDS32610.1",NA
"chr17",32142560,32225666,83107,"+","HAVANA","transcript",NA,NA,"ENSG00000126858.19","protein_coding","RHOT1","2","CCDS","ENST00000354266.7","protein_coding","RHOT1-202",NA,NA,"1","OTTHUMT00000447101.1","HGNC:21168","OTTHUMG00000179564.6",NA,"ENSP00000346215.3","CCDS74031.1",NA
"chr17",32142630,32209738,67109,"+","HAVANA","transcript",NA,NA,"ENSG00000126858.19","protein_coding","RHOT1","2","GENCODE_Primary","ENST00000581094.5","protein_coding","RHOT1-210",NA,NA,"2","OTTHUMT00000447103.1","HGNC:21168","OTTHUMG00000179564.6",NA,"ENSP00000462669.1",NA,NA
"chr17",32142680,32225727,83048,"+","HAVANA","transcript",NA,NA,"ENSG00000126858.19","protein_coding","RHOT1","2","CCDS","ENST00000394692.6","protein_coding","RHOT1-204",NA,NA,"2","OTTHUMT00000447106.1","HGNC:21168","OTTHUMG00000179564.6",NA,"ENSP00000378184.2","CCDS74030.1",NA
"chr17",32206925,32211435,4511,"+","HAVANA","transcript",NA,NA,"ENSG00000126858.19","protein_coding","RHOT1","2","cds_start_NF","ENST00000581148.1","protein_coding","RHOT1-211",NA,NA,"2","OTTHUMT00000447111.2","HGNC:21168","OTTHUMG00000179564.6",NA,"ENSP00000467272.1",NA,NA
"chr17",34980512,34994429,13918,"+","HAVANA","transcript",NA,NA,"ENSG00000005156.12","protein_coding","LIG3","1","exp_conf","ENST00000585941.5","protein_coding","LIG3-205",NA,NA,"1","OTTHUMT00000448347.2","HGNC:6600","OTTHUMG00000128519.7",NA,"ENSP00000468479.1",NA,NA
"chr17",34980512,35009743,29232,"+","HAVANA","transcript",NA,NA,"ENSG00000005156.12","protein_coding","LIG3","2","CCDS","ENST00000378526.9","protein_coding","LIG3-202",NA,NA,"1","OTTHUMT00000250330.5","HGNC:6600","OTTHUMG00000128519.7",NA,"ENSP00000367787.3","CCDS11284.2",NA
"chr17",34980546,35003172,22627,"+","HAVANA","transcript",NA,NA,"ENSG00000005156.12","protein_coding","LIG3","2","CCDS","ENST00000262327.9","protein_coding","LIG3-201",NA,NA,"1","OTTHUMT00000256455.2","HGNC:6600","OTTHUMG00000128519.7",NA,"ENSP00000262327.4","CCDS11285.2",NA
"chr17",34980558,34989657,9100,"+","HAVANA","transcript",NA,NA,"ENSG00000005156.12","protein_coding","LIG3","1","exp_conf","ENST00000592690.1","protein_coding","LIG3-215",NA,NA,"2","OTTHUMT00000448348.3","HGNC:6600","OTTHUMG00000128519.7",NA,"ENSP00000467063.1",NA,NA
"chr17",36495636,36534868,39233,"-","HAVANA","transcript",NA,NA,"ENSG00000278259.5","protein_coding","MYO19","2","CCDS","ENST00000614623.5","protein_coding","MYO19-213",NA,NA,"2","OTTHUMT00000477211.1","HGNC:26234","OTTHUMG00000188437.2",NA,"ENSP00000479518.1","CCDS54112.1",NA
"chr17",36513086,36534868,21783,"-","HAVANA","transcript",NA,NA,"ENSG00000278259.5","protein_coding","MYO19","2","CCDS","ENST00000621344.4","protein_coding","MYO19-225",NA,NA,"2","OTTHUMT00000477228.1","HGNC:26234","OTTHUMG00000188437.2",NA,"ENSP00000477559.1","CCDS59283.1",NA
"chr17",36513166,36534896,21731,"-","HAVANA","transcript",NA,NA,"ENSG00000278259.5","protein_coding","MYO19","2","GENCODE_Primary","ENST00000620640.4","protein_coding","MYO19-221",NA,NA,"2","OTTHUMT00000477229.1","HGNC:26234","OTTHUMG00000188437.2",NA,"ENSP00000479566.1",NA,NA
"chr17",36515875,36534810,18936,"-","HAVANA","transcript",NA,NA,"ENSG00000278259.5","protein_coding","MYO19","2","alternative_5_UTR","ENST00000616159.4","protein_coding","MYO19-215",NA,NA,"2","OTTHUMT00000477230.2","HGNC:26234","OTTHUMG00000188437.2",NA,"ENSP00000478381.1",NA,NA
"chr17",36601583,36608964,7382,"+","HAVANA","transcript",NA,NA,"ENSG00000278619.5","protein_coding","MRM1","2","CCDS","ENST00000614766.5","protein_coding","MRM1-204",NA,NA,"1","OTTHUMT00000477267.2","HGNC:26202","OTTHUMG00000188443.2",NA,"ENSP00000481559.1","CCDS32631.1",NA
"chr17",36601962,36608964,7003,"+","HAVANA","transcript",NA,NA,"ENSG00000278619.5","protein_coding","MRM1","2","GENCODE_Primary","ENST00000612760.1","protein_coding","MRM1-203",NA,NA,"1","OTTHUMT00000477268.1","HGNC:26202","OTTHUMG00000188443.2",NA,"ENSP00000482526.1",NA,NA
"chr17",37084992,37406836,321845,"-","HAVANA","transcript",NA,NA,"ENSG00000278540.5","protein_coding","ACACA","2","CCDS","ENST00000616317.5","protein_coding","ACACA-237",NA,NA,"1","OTTHUMT00000477312.2","HGNC:84","OTTHUMG00000188463.3",NA,"ENSP00000483300.1","CCDS42302.1",NA
"chr17",37084994,37359116,274123,"-","HAVANA","transcript",NA,NA,"ENSG00000278540.5","protein_coding","ACACA","2","CCDS","ENST00000614428.4","protein_coding","ACACA-231",NA,NA,"1","OTTHUMT00000477314.1","HGNC:84","OTTHUMG00000188463.3",NA,"ENSP00000478547.1","CCDS11317.1",NA
"chr17",37084998,37205812,120815,"-","HAVANA","transcript",NA,NA,"ENSG00000278540.5","protein_coding","ACACA","2","mRNA_start_NF","ENST00000619546.4","protein_coding","ACACA-245",NA,NA,"1","OTTHUMT00000477315.1","HGNC:84","OTTHUMG00000188463.3",NA,"ENSP00000483969.1",NA,NA
"chr17",37284838,37359116,74279,"-","HAVANA","transcript",NA,NA,"ENSG00000278540.5","protein_coding","ACACA","2","alternative_5_UTR","ENST00000614789.4","protein_coding","ACACA-235",NA,NA,"1","OTTHUMT00000477328.1","HGNC:84","OTTHUMG00000188463.3",NA,"ENSP00000479621.1",NA,NA
"chr17",37284838,37406780,121943,"-","HAVANA","transcript",NA,NA,"ENSG00000278540.5","protein_coding","ACACA","2","alternative_5_UTR","ENST00000616352.4","protein_coding","ACACA-238",NA,NA,"1","OTTHUMT00000477330.1","HGNC:84","OTTHUMG00000188463.3",NA,"ENSP00000477912.1",NA,NA
"chr17",37328645,37330399,1755,"-","HAVANA","transcript",NA,NA,"ENSG00000278540.5","protein_coding","ACACA","2","GENCODE_Primary","ENST00000614438.1","protein_coding","ACACA-232",NA,NA,"2","OTTHUMT00000477331.1","HGNC:84","OTTHUMG00000188463.3",NA,"ENSP00000483852.1",NA,NA
"chr17",38297168,38323211,26044,"+","HAVANA","transcript",NA,NA,"ENSG00000278845.5","protein_coding","MRPL45","2","CCDS","ENST00000613675.5","protein_coding","MRPL45-203",NA,NA,"1","OTTHUMT00000477410.2","HGNC:16651","OTTHUMG00000188489.2",NA,"ENSP00000484903.1","CCDS11326.1",NA
"chr17",38730341,38735605,5265,"+","HAVANA","transcript",NA,NA,"ENSG00000277972.2","protein_coding","CISD3","2","CCDS","ENST00000613478.2","protein_coding","CISD3-204",NA,NA,"2","OTTHUMT00000477444.2","HGNC:27578","OTTHUMG00000188500.2",NA,"ENSP00000483781.1","CCDS45662.1",NA
"chr17",41813004,41823213,10210,"+","HAVANA","transcript",NA,NA,"ENSG00000141756.20","protein_coding","FKBP10","2","CCDS","ENST00000321562.9","protein_coding","FKBP10-201",NA,NA,"1","OTTHUMT00000257410.4","HGNC:18169","OTTHUMG00000133497.6",NA,"ENSP00000317232.4","CCDS11409.1",NA
"chr17",41819255,41823213,3959,"+","HAVANA","transcript",NA,NA,"ENSG00000141756.20","protein_coding","FKBP10","2","cds_start_NF","ENST00000455106.1","protein_coding","FKBP10-203",NA,NA,"2","OTTHUMT00000257413.2","HGNC:18169","OTTHUMG00000133497.6",NA,"ENSP00000416822.1",NA,NA
"chr17",41866917,41918962,52046,"-","HAVANA","transcript",NA,NA,"ENSG00000131473.17","protein_coding","ACLY","2","CCDS","ENST00000590151.5","protein_coding","ACLY-207",NA,NA,"1","OTTHUMT00000449109.1","HGNC:115","OTTHUMG00000133507.4",NA,"ENSP00000466259.1","CCDS11412.1",NA
"chr17",41866918,41918951,52034,"-","HAVANA","transcript",NA,NA,"ENSG00000131473.17","protein_coding","ACLY","2","CCDS","ENST00000352035.7","protein_coding","ACLY-201",NA,NA,"1","OTTHUMT00000257465.2","HGNC:115","OTTHUMG00000133507.4",NA,"ENSP00000253792.2","CCDS11412.1",NA
"chr17",41867456,41918983,51528,"-","HAVANA","transcript",NA,NA,"ENSG00000131473.17","protein_coding","ACLY","2","basic","ENST00000537919.5","protein_coding","ACLY-204",NA,NA,"2","OTTHUMT00000449110.1","HGNC:115","OTTHUMG00000133507.4",NA,"ENSP00000445349.1",NA,NA
"chr17",41867574,41919022,51449,"-","HAVANA","transcript",NA,NA,"ENSG00000131473.17","protein_coding","ACLY","2","CCDS","ENST00000393896.6","protein_coding","ACLY-203",NA,NA,"2","OTTHUMT00000257466.2","HGNC:115","OTTHUMG00000133507.4",NA,"ENSP00000377474.1","CCDS11413.1",NA
"chr17",42562134,42562894,761,"+","HAVANA","transcript",NA,NA,"ENSG00000068120.15","protein_coding","COASY","2","alternative_5_UTR","ENST00000585811.1","protein_coding","COASY-203",NA,NA,"2","OTTHUMT00000450400.3","HGNC:29932","OTTHUMG00000180245.5",NA,"ENSP00000467174.1",NA,NA
"chr17",42562137,42562830,694,"+","HAVANA","transcript",NA,NA,"ENSG00000068120.15","protein_coding","COASY","2","alternative_5_UTR","ENST00000585909.1","protein_coding","COASY-204",NA,NA,"2","OTTHUMT00000450401.2","HGNC:29932","OTTHUMG00000180245.5",NA,"ENSP00000467519.1",NA,NA
"chr17",42562147,42566260,4114,"+","HAVANA","transcript",NA,NA,"ENSG00000068120.15","protein_coding","COASY","2","CCDS","ENST00000421097.6","protein_coding","COASY-202",NA,NA,"1","OTTHUMT00000450403.1","HGNC:29932","OTTHUMG00000180245.5",NA,"ENSP00000393564.2","CCDS11429.1",NA
"chr17",42562148,42564893,2746,"+","HAVANA","transcript",NA,NA,"ENSG00000068120.15","protein_coding","COASY","2","cds_end_NF","ENST00000591779.5","protein_coding","COASY-214",NA,NA,"2","OTTHUMT00000450404.2","HGNC:29932","OTTHUMG00000180245.5",NA,"ENSP00000467687.1",NA,NA
"chr17",42562148,42566277,4130,"+","HAVANA","transcript",NA,NA,"ENSG00000068120.15","protein_coding","COASY","2","CCDS","ENST00000393818.3","protein_coding","COASY-201",NA,NA,"1","OTTHUMT00000450409.2","HGNC:29932","OTTHUMG00000180245.5",NA,"ENSP00000377406.1","CCDS11429.1",NA
"chr17",42562151,42566037,3887,"+","HAVANA","transcript",NA,NA,"ENSG00000068120.15","protein_coding","COASY","2","CCDS","ENST00000590958.5","protein_coding","COASY-211",NA,NA,"1","OTTHUMT00000450408.1","HGNC:29932","OTTHUMG00000180245.5",NA,"ENSP00000464814.1","CCDS45685.1",NA
"chr17",42797625,42798704,1080,"-","HAVANA","transcript",NA,NA,"ENSG00000183978.8","protein_coding","COA3","2","CCDS","ENST00000328434.8","protein_coding","COA3-201",NA,NA,"1","OTTHUMT00000452397.2","HGNC:24990","OTTHUMG00000180651.2",NA,"ENSP00000354762.5","CCDS32660.1",NA
"chr17",43170481,43211689,41209,"+","HAVANA","transcript",NA,NA,"ENSG00000188554.15","protein_coding","NBR1","2","CCDS","ENST00000341165.10","protein_coding","NBR1-201",NA,NA,"1","OTTHUMT00000453458.1","HGNC:6746","OTTHUMG00000180878.2",NA,"ENSP00000343479.5","CCDS45694.1",NA
"chr17",43170494,43177960,7467,"+","HAVANA","transcript",NA,NA,"ENSG00000188554.15","protein_coding","NBR1","2","alternative_5_UTR","ENST00000586650.5","protein_coding","NBR1-204",NA,NA,"1","OTTHUMT00000453459.1","HGNC:6746","OTTHUMG00000180878.2",NA,"ENSP00000466071.1",NA,NA
"chr17",43171202,43209993,38792,"+","HAVANA","transcript",NA,NA,"ENSG00000188554.15","protein_coding","NBR1","2","CCDS","ENST00000542611.5","protein_coding","NBR1-202",NA,NA,"2","OTTHUMT00000453460.1","HGNC:6746","OTTHUMG00000180878.2",NA,"ENSP00000437545.1","CCDS77038.1",NA
"chr17",43171214,43211688,40475,"+","HAVANA","transcript",NA,NA,"ENSG00000188554.15","protein_coding","NBR1","2","CCDS","ENST00000590996.6","protein_coding","NBR1-206",NA,NA,"1","OTTHUMT00000453461.2","HGNC:6746","OTTHUMG00000180878.2",NA,"ENSP00000466667.1","CCDS45694.1",NA
"chr17",43171243,43209857,38615,"+","HAVANA","transcript",NA,NA,"ENSG00000188554.15","protein_coding","NBR1","1","CCDS","ENST00000589872.1","protein_coding","NBR1-205",NA,NA,"1","OTTHUMT00000453463.1","HGNC:6746","OTTHUMG00000180878.2",NA,"ENSP00000467816.1","CCDS77037.1",NA
"chr17",44004622,44009068,4447,"+","HAVANA","transcript",NA,NA,"ENSG00000161653.11","protein_coding","NAGS","2","CCDS","ENST00000293404.8","protein_coding","NAGS-201",NA,NA,"1","OTTHUMT00000457660.2","HGNC:17996","OTTHUMG00000181802.2",NA,"ENSP00000293404.2","CCDS11473.1",NA
"chr17",44004757,44009060,4304,"+","HAVANA","transcript",NA,NA,"ENSG00000161653.11","protein_coding","NAGS","2","cds_start_NF","ENST00000589767.1","protein_coding","NAGS-202",NA,NA,"2","OTTHUMT00000457663.1","HGNC:17996","OTTHUMG00000181802.2",NA,"ENSP00000465408.1",NA,NA
"chr17",44319625,44324870,5246,"-","HAVANA","transcript",NA,NA,"ENSG00000013306.16","protein_coding","SLC25A39","2","CCDS","ENST00000225308.12","protein_coding","SLC25A39-201",NA,NA,"1","OTTHUMT00000255875.1","HGNC:24279","OTTHUMG00000132628.4",NA,"ENSP00000225308.8","CCDS11482.1",NA
"chr17",44319628,44324823,5196,"-","HAVANA","transcript",NA,NA,"ENSG00000013306.16","protein_coding","SLC25A39","2","CCDS","ENST00000377095.10","protein_coding","SLC25A39-202",NA,NA,"1","OTTHUMT00000457745.2","HGNC:24279","OTTHUMG00000132628.4",NA,"ENSP00000366299.4","CCDS45700.1",NA
"chr17",44319870,44324827,4958,"-","HAVANA","transcript",NA,NA,"ENSG00000013306.16","protein_coding","SLC25A39","2","CCDS","ENST00000537904.6","protein_coding","SLC25A39-203",NA,NA,"2","OTTHUMT00000457750.1","HGNC:24279","OTTHUMG00000132628.4",NA,"ENSP00000444540.1","CCDS82138.1",NA
"chr17",44321477,44324827,3351,"-","HAVANA","transcript",NA,NA,"ENSG00000013306.16","protein_coding","SLC25A39","2","cds_end_NF","ENST00000585636.5","protein_coding","SLC25A39-205",NA,NA,"2","OTTHUMT00000457755.2","HGNC:24279","OTTHUMG00000132628.4",NA,"ENSP00000465554.1",NA,NA
"chr17",45023338,45061131,37794,"-","HAVANA","transcript",NA,NA,"ENSG00000172992.13","protein_coding","DCAKD","2","CCDS","ENST00000342350.10","protein_coding","DCAKD-202",NA,NA,"1","OTTHUMT00000449067.1","HGNC:26238","OTTHUMG00000179947.5",NA,"ENSP00000341504.4","CCDS11493.1",NA
"chr17",45023344,45051680,28337,"-","HAVANA","transcript",NA,NA,"ENSG00000172992.13","protein_coding","DCAKD","2","CCDS","ENST00000452796.7","protein_coding","DCAKD-203",NA,NA,"1","OTTHUMT00000449068.1","HGNC:26238","OTTHUMG00000179947.5",NA,"ENSP00000413483.1","CCDS11493.1",NA
"chr17",45023572,45051480,27909,"-","HAVANA","transcript",NA,NA,"ENSG00000172992.13","protein_coding","DCAKD","2","basic","ENST00000614054.5","protein_coding","DCAKD-208",NA,NA,"2",NA,"HGNC:26238","OTTHUMG00000179947.5",NA,"ENSP00000478909.2",NA,NA
